category,classification,comments,dec,flux,id,pos_err,ra,ref_flux,simbad_name,src_type,tags,detail_url
Unverified,Unverified,,-29.455756688627925,1.810398e-11,119778,0.007205129130394514,235.4873281874842,,WXTJ154155-292643,source,['known_source'],
Cluster of Galaxies,Cluster of Galaxies,,55.73888888888889,6.505970800000001e-12,37447,0.0,110.35041666666666,3.22e-11,ACO 576,source,['known_source'],
Unclassified,Unclassified,,55.821702341708765,6.07924e-12,257165,0.047245811411490105,110.3471478893798,3.22e-11,2RXS J072128.0+554731,source,['known_source'],
Unverified,Unverified,,37.21541610390516,5.2234474000000004e-12,532916,0.04507582420254113,78.11201049347625,6.06e-11,WXT J051227+371256,source,['known_source'],
Unverified,Unverified,,14.40942933881139,1.6421568000000004e-11,485119,0.049223251735943,335.47561797632875,,WXT J222154+142434,source,['known_source'],
Unverified,Unverified,,68.13754171100616,1.6344353999999998e-11,445217,0.05098965525319054,65.25044198420795,4.7e-08,WXT J042100+680815,source,['known_source'],
AGN,Seyfert 1,,-3.80936966611,2.5244886e-12,37990,0.0,72.92299315973,5.18e-12,MCG-01-13-025,source,['known_source'],
Unverified,Unverified,,-27.311121295120792,1.3288429e-11,447657,0.04444765052951236,322.3443187387367,,WXT J212923-271840,source,['known_source'],
Unverified,Unverified,,-1.0322389193772377,1.1888096000000002e-11,473749,0.05007748826844303,103.33891227812465,,WXT J065321-010156,source,['known_source'],
Unclassified,Unclassified,,-40.57292271182415,2.6671952e-11,347282,0.039817761195632864,232.7989622090788,,1eRASS J153105.8-403435,source,['known_source'],
Unverified,Unverified,,41.19535678130776,1.1493446e-11,280866,0.048514903528198546,137.04209949133195,,WXT J090810+411143,source,['known_source'],
Unverified,Unverified,,-4.956180756310311,1.1305622800000001e-11,397160,0.05228592169548762,4.799069884354527,,WXT J001912-045722,source,['known_source'],
Unclassified,Unclassified,,-57.72197226978084,1.1790206e-11,265384,0.05231891546862175,135.10015708530636,3.48e-12,1eRASS J090014.7-574439,source,['known_source'],
Unverified,Unverified,,16.161189382163325,7.805251e-12,532909,0.05057273583430893,47.01111469286271,,WXT J030802+160940,source,['known_source'],
Unverified,Unverified,,-31.217342381897033,1.3334222e-11,408957,0.046861941167579794,296.0683617704274,,WXT J194416-311302,source,['known_source'],
Unverified,Unverified,,-19.406110015285574,1.8650944e-11,409149,0.0462105771795138,262.6896398786805,,WXT J173045-192422,source,['known_source'],
Unverified,Unverified,,25.923917552149874,1.2211730000000001e-11,409272,0.05314574884844842,295.82696287373284,,WXT J194319+255526,source,['known_source'],
Unverified,Unverified,,-77.14842857196244,2.046747e-11,408294,0.05411684512519758,280.4329401051657,,WXT J184144-770854,source,['known_source'],
Unverified,Unverified,,40.91213785236516,3.3752996000000004e-11,290919,0.04776579353351574,49.78119257247862,,WXT J031908+405444,source,['known_source'],
Unverified,Unverified,,-39.922227216227526,1.46793434e-11,447263,0.052828114430860114,292.2611267203278,,WXT J192903-395520,source,['known_source'],
Unverified,Unverified,,43.56425948796244,1.5407650800000003e-11,484244,0.05014772053523392,336.1814806875723,,WXT J222444+433351,source,['known_source'],
Star,Star,,-50.595915706990006,2.1208791000000004e-11,380288,0.04946541787106621,284.79388082178,,HD 175696,source,['known_source'],
Unverified,Unverified,,25.31627108006393,6.9571346e-12,542715,0.03827557658552877,144.11111453677404,,WXT J093627251857,source,['known_source'],
Unverified,Unverified,,29.361269523847692,1.3642614000000002e-11,544419,0.050729657066621955,107.80941199316091,,WXT J071114+292141,source,['known_source'],
Unverified,Unverified,,15.060718483721745,9.9493432e-12,546174,0.05192560629784972,167.467838224757,,WXT J110952+150339,source,['known_source'],
Star,Rotating Variable,,-30.370179502647943,3.2348164000000003e-11,149662,0.02012070828903513,250.63499166760397,,ASAS J164324-3022.7,source,['known_source'],
Unverified,Unverified,,-0.7514863344324332,1.03251188e-11,524818,0.05964353861767099,158.96579768376915,,WXT J103552-004505,source,['known_source'],
Unverified,Unverified,,-13.204011812673883,1.7472046000000004e-11,525221,0.04348299207562391,3.044577270481518,,WXT J001211-131214,source,['known_source'],
Star,Star,,-7.783613213064526,1.7420228000000002e-11,468603,0.045487267710881144,323.51043185398635,2.94e-12,2MASS J21335964-0746382,source,['known_source'],
Unverified,Unverified,,4.447612698730916,1.5490092e-11,525693,0.04733348819866234,63.006936285075476,,WXT J041202+042651,source,['known_source'],
Star,Star,,-49.896438386966146,2.0007120000000002e-12,49044,0.0054686569040382675,170.48522884567208,1.67e-12,HD 98803,source,['known_source'],
Nova,Nova,,-53.498233334943244,2.0245774e-11,525689,0.03775735927181184,156.30614284579121,,V572 Vel,source,['known_source'],
Star,Low-mass Star,,-32.55748820016,2.5387262000000002e-11,43739,0.005905224293834943,155.51866260639,4.24e-12,CD-31 8201,source,['known_source'],
Star,High Proper Motion Star,,-48.27282076884365,2.1309034000000003e-11,398277,0.05256300988369637,7.65314497114421,,HD 2726,source,['known_source'],
Star,Rotating Variable,,-40.323302350256135,7.287821800000001e-12,195357,0.003869270970356808,256.09616053127775,1.18e-12,HD 322763,source,['known_source'],
Star,Orion Variable,,-58.5482730264933,1.45550968e-12,111736,0.006850060120507054,211.4813373794752,,CD-57 5422,source,['known_source'],
Unverified,Unverified,,-15.348142707690613,1.22202952e-11,473771,0.046962261848489194,340.26326620800694,,WXT J224103-152053,source,['known_source'],
Unverified,Unverified,,-23.10923287062759,1.6423855000000002e-11,345867,0.05358889311729878,272.13524242769694,,WXT J180832-230633,source,['known_source'],
Unverified,Unverified,,-56.18315844424177,1.7464226e-11,473682,0.04722488853370557,359.2863127199355,,WXT J235708-561059,source,['known_source'],
Unverified,Unverified,,2.090340006730215,1.6821086e-11,390394,0.05120745898016524,272.2392067765927,,WXT J180857+020525,source,['known_source'],
Unverified,Unverified,,20.088243326694244,8.52707e-12,408041,0.03922472038510124,1.6755778414322586,7.43e-10,WXT J000642+200518,source,['known_source'],
Unclassified,Unclassified,存疑,7.527130411313838,4.5670392e-12,116317,0.006317152524787054,203.75901857884114,,1eRASS J133542.8+073749,source,['known_source'],
Star,Star,,-34.373752540235785,2.5394477000000002e-11,153091,0.013054114853720065,237.53284351904426,,1eRASS J155017.1-341100,source,['known_source'],
Unclassified,Unclassified,,-18.89062248950634,1.3362422000000002e-11,288974,0.043848756802799024,74.57238111248508,,1eRASS J045821.2-185347,source,['known_source'],
Star,Star,,-59.55977657382834,1.67313754e-12,194253,0.004853953608245283,201.2123013257364,1.73e-12,CD-58 5027,source,['known_source'],
Unverified,Unverified,,38.020664347778286,1.49363512e-11,494106,0.05009868665189577,350.70789587184095,,WXT J232250+380114,source,['known_source'],
XRB,HMXB,,-69.5319442,9.049120000000001e-12,38570,0.0,80.1287537,1.88e-11,[HP99] 946,source,['known_source'],
Unverified,Unverified,,13.08483040458635,1.5612040000000003e-11,302032,0.04230821101701382,45.16563222675348,,WXT J030040+130505,source,['known_source'],
Unverified,Unverified,,-41.15574067842157,2.9431108e-11,398137,0.04768563522128926,225.49437130825387,,WXT J150159-410921,source,['known_source'],
Unverified,Unverified,,-29.350005062883344,1.7758960000000003e-11,409140,0.048564503435907666,233.8167537934985,,WXT J153516-292100,source,['known_source'],
Unverified,Unverified,,30.6365667970168,1.2225166000000002e-11,408071,0.04627048863995436,247.90951663664214,,WXT J163138+303811,source,['known_source'],
AGN,Seyfert 1,,-58.6702728993,1.9485070000000003e-11,37415,0.0,290.30894745659,3.28e-12,ESO 141-55,source,['known_source'],
Unverified,Unverified,,7.480640600457663,1.7795998000000003e-11,195328,0.017246765710689907,272.8108735235583,,WXTJ181115+072850,source,['known_source'],
Unverified,Unverified,,33.302990110849464,1.2840738600000001e-11,418969,0.04674580980447237,15.664396478494194,,WXT J010239+331811,source,['known_source'],
Unverified,Unverified,,-8.963860321144756,1.2367200000000001e-11,237747,0.046605077458174965,272.84880262838215,,WXTJ181123-085749,source,['known_source'],
Galaxy,Brightest Galaxy in a Cluster,,22.303127777777775,8.955184000000001e-12,118646,0.0065283490606758915,220.58064166666665,2.53e-11,2MASX J14421935+2218112,source,['known_source'],
Unverified,Unverified,,33.248281400872685,1.8569104e-11,429662,0.05132971975240558,272.7983671316057,,WXT J181112+331454,source,['known_source'],
Unverified,Unverified,,-28.73724992042133,8.12898e-12,354728,0.0515581569139463,199.5437903995753,,WXT J131811-284414,source,['known_source'],
AGN,Seyfert 1,,9.554534178189384,2.7496820000000005e-11,377239,0.03806739445486364,244.52478021875345,3.78e-10,2MASS J16181115+0930524,source,['known_source'],
Cluster of Galaxies,Cluster of Galaxies,,-61.4214,1.6337888e-11,37444,0.0,67.8598,1.03e-11,ACO 3266,source,['known_source'],
Star,Rotating Variable,,-68.86801036657,2.3724124e-11,409348,0.049405616783494984,82.36286563376,4.55e-12,HD 269620,source,['known_source'],
AGN,BL Lac,,18.75960068762,6.278385400000001e-12,37396,0.0,49.96586769805,1.28e-11,QSO B0317+18,source,['known_source'],
Unverified,Unverified,,43.51704169965986,1.42782974e-11,526189,0.04520649243873737,53.33975302816418,,WXT J033321+433101,source,['known_source'],
Star,Young Stellar Object,,-26.49794801153879,3.5971694e-12,179032,0.007057580804709713,261.2958160911654,8.47e-13,UCAC4 318-121679,source,['known_source'],
Star,Young Stellar Object,,-53.29135172155,8.630236600000001e-12,204436,0.012799956189433265,229.50727652444,2.97e-12,CD-52 6550,source,['known_source'],
Star,High Proper Motion Star,,9.29136492551,2.6342944000000003e-11,89064,0.005935774852391008,182.4247339969699,,HD 105637,source,['known_source'],
Unverified,Unverified,,66.48900090008564,1.1126272e-11,528576,0.04425177069971937,35.9860938827386,,WXT J022356+662920,source,['known_source'],
Unverified,Unverified,,22.802146432512288,1.9950816000000002e-11,536574,0.045460344474367365,32.76590044505783,,WXT J021103+224807,source,['known_source'],
Star,Eclipsing Binary,,9.629418949382776,1.1391162000000001e-11,344953,0.04732297907405731,286.4653407280821,,ZTF J190551.68+093745.9,source,['known_source'],
Star,RS CVn Variable,,19.530080214406098,3.3207432000000005e-11,426737,0.05206469850107682,315.86431274582054,,ASAS J210323+1930.9,source,['known_source'],
Star,Star,,-46.101778443957286,3.3835504000000005e-11,339865,0.04540254194652194,185.91770109963502,1.15e-11,L 327-22,source,['known_source'],
Unverified,Unverified,,25.046080758196336,1.26935886e-11,553670,0.045939635878793704,191.2271888484332,,WXT J124455+250246,source,['known_source'],
Unverified,Unverified,,-1.5678293781494712,1.2159982600000001e-11,397199,0.04686840454589434,260.08232206522433,,WXT J172020-013404,source,['known_source'],
AGN,LINER,,16.89984789624,1.6792421200000002e-12,198439,0.004735329975041389,216.90570444609,7.14e-12,IC 4429,source,['known_source'],
XRB,HMXB,,-73.27953003594,2.3630312000000002e-11,363011,0.04755188819213814,17.785737542379998,,RX J0111.2-7317,source,"['burst', 'known_source']",
Unverified,Unverified,,28.150063501317014,1.2120667000000001e-11,553686,0.04540276699762497,1.163688561473943,,WXT J000439+280900,source,['known_source'],
Cluster of Galaxies,Cluster of Galaxies,,18.016666666666662,3.481538e-12,269677,0.046287538054604234,102.345,2.19e-11,CIZA J0649.3+1801,source,['known_source'],
Unverified,Unverified,,31.484422456989556,1.08804106e-11,544690,0.04887787578758195,110.71432315525172,,WXT J072251+312904,source,['known_source'],
Unverified,Unverified,,-69.7123025536895,2.1525704e-11,402799,0.04829399987810464,290.373631141975,,WXT J192130-694244,source,['known_source'],
Unverified,Unverified,,-54.482696869755515,1.34732928e-11,412106,0.04791621401968995,273.9008054228876,,WXT J181536-542858,source,['known_source'],
Unverified,Unverified,,16.733892043655963,9.648565200000001e-12,560473,0.05235169033590253,66.79288026020883,,WXT J042710+164402,source,['known_source'],
Unclassified,Unclassified,,-42.57092521287384,1.1976094000000001e-11,559975,0.05844146049378284,140.3550098222363,4.07e-12,1RXS J092132.3-423356,source,['known_source'],
Unverified,Unverified,,46.614853866319116,1.0426540000000001e-11,563846,0.046492518719305286,63.41772892412132,,WXT J041340+463653,source,['known_source'],
Unverified,Unverified,,63.5466003100639,9.202212e-12,564347,0.045320631834281255,81.63010325356149,,WXT J052631+633248,source,['known_source'],
Unverified,Unverified,,9.00853036550218,1.0154740000000001e-11,544022,0.05281180947772676,126.22533849964378,,WXT J082454+090031,source,['known_source'],
Unverified,Unverified,,41.48117650390614,2.0674254e-11,548183,0.04966089461994091,167.1563660124678,,WXT J110837+412852,source,['known_source'],
Star,High Proper Motion Star,,-20.70821581027,2.0676339e-11,209299,0.015406490293239095,338.67348244208,9.43e-12,ups Aqr,source,['known_source'],
Star,Eclipsing Binary,,-56.76716670039,3.1561604000000004e-12,116237,0.006434934506014488,272.09447895437,2.57e-12,V870 Ara,source,['known_source'],
Star,High Proper Motion Star,,39.50598202423,7.2763692e-12,264209,0.051138516549662054,103.10258182986,5.64e-12,2MASS J06522461+3930217,source,['known_source'],
Star,Orion Variable,,-24.39338559468,5.789109e-12,112382,0.005886755683637769,246.51261528506,,Haro 1-6,source,['known_source'],
Star,T Tauri Star,,-23.441910761197203,4.5897484000000006e-11,161776,0.00961431714934286,243.5186225096066,,CD-22 11432,source,['known_source'],
Unverified,Unverified,,17.108753145744533,1.0351114e-11,473751,0.04611970689435622,134.87454374292383,,WXT J085929+170631,source,['known_source'],
Unverified,Unverified,,4.155630226726597,8.354274e-12,475153,0.03957346349236285,66.28915432207587,,WXT J042509+040920,source,['known_source'],
Unverified,Unverified,,-33.18147739290698,1.1413671e-11,412632,0.04883965969066247,67.0598757180067,,WXT J042814-331053,source,['known_source'],
Unclassified,Unclassified,,-60.893738771688405,1.4737865e-11,116031,0.006480446273748987,165.87262170877986,3.68e-12,1eRASS J110255.8-605427,source,['known_source'],
Unverified,Unverified,,15.318241100681384,1.2316088e-11,524681,0.044599277340977815,74.2520311114132,,WXT J045700+151906,source,['known_source'],
Unverified,Unverified,,66.95359236192525,1.52821374e-11,524620,0.04932003669052979,119.01539078544272,,WXT J075604+665713,source,['known_source'],
Unverified,Unverified,,11.058486687622189,1.38717228e-11,409268,0.04925982334934003,315.61041268817945,,WXT J210227+110331,source,['known_source'],
Unverified,Unverified,,-45.19446666255306,2.3269758000000003e-11,446678,0.05500288765658761,321.78647837537494,,WXT J212709-451140,source,['known_source'],
Unclassified,Unclassified,,56.62333333333334,4.3276054e-12,524776,0.03907459765996085,97.19125000000003,6.22e-11,1RXS J062845.9+563724,source,['known_source'],
Unverified,Unverified,,29.88944776600779,3.3522594e-11,525032,0.05547551958681469,83.1385013283482,,WXT J053233+295322,source,['known_source'],
Unverified,Unverified,,54.8946375874747,1.2133646e-11,516506,0.049412967375903956,332.0428914489604,,WXT J220810+545341,source,['known_source'],
Star,Star,,22.191871470861134,1.08905108e-11,395081,0.04656478009847406,241.2768634509768,2.95e-11,HD 144447,source,['known_source'],
Unverified,Unverified,,24.001366623832702,2.7489522000000002e-11,525027,0.057782976808745036,58.310456497426735,,WXT J035315+240005,source,['known_source'],
Unverified,Unverified,,-9.004467357069899,1.8939394e-11,524888,0.04950981563758668,39.7412084316046,,WXT J023858-090016,source,['known_source'],
Star,Star,,1.2819348802124035,1.2303832000000001e-11,525338,0.043234630213139696,81.72310874845314,,HD 35748,source,['known_source'],
Star,Star,,19.247913288750002,3.5662442000000004e-12,200931,0.009697111538494431,304.43260751218,3.97e-10,HD 193080,source,['known_source'],
Star,Symbiotic Star,,50.24141529,7.72e-12,38401,0.0,291.1377739,7.72e-12,CH Cyg,source,['known_source'],
Star,High Proper Motion Star,,76.50379723573,1.3808415200000002e-11,230223,0.04196749615876884,345.6479026309,1.84e-11,HD 218028,source,['known_source'],
Star,Variable Star,,-33.33566482196,3.0069202e-12,210618,0.012419599476549834,275.07680957955,1.68e-12,ASAS J182019-3320.1,source,['known_source'],
Unverified,Unverified,,-7.1926585620447305,1.2384281400000001e-11,337188,0.04374342693500367,259.5839026326486,,WXT J171820-071133,source,['known_source'],
Star,Young Stellar Object,,-57.62198506027,2.4061336e-11,49127,0.006520144033111459,184.74176671602,8.45e-12,CD-56 4401,source,['known_source'],
Star,High Proper Motion Star,,40.1563077290892,1.7076924000000002e-11,65319,0.019918056031149815,173.6484176427671,,G 122-30,source,['known_source'],
Unverified,Unverified,,44.83556875457574,1.7171358000000003e-11,516785,0.050958474127569466,318.3009801743882,,WXT J211312+445008,source,['known_source'],
Star,Star,,29.989781936641947,1.0655074000000002e-11,510037,0.049127664681691045,77.75937818001792,,2MASS J05110224+2959232,source,['known_source'],
Star,High Proper Motion Star,,1.4315804587066048,8.524097600000002e-12,328533,0.0495694771238672,194.33428672745566,2.73e-12,HD 112542,source,['known_source'],
Star,Low-mass Star,,-22.38306269757,4.4448386e-12,266473,0.04328831683384121,39.31562040866,8.36e-12,UCAC4 339-002856,source,['known_source'],
Unclassified,Unclassified,,-22.353741009265413,9.7494032e-12,258750,0.038784620745551675,48.15849850907321,3.9e-12,1eRASS J031235.7-222117,source,['known_source'],
Star,Spectroscopic Binary,,21.44527902503,3.0699836e-12,546068,0.04901854967113395,111.93482220727002,6.37e-12,63 Gem,source,['known_source'],
Cluster of Galaxies,Cluster of Galaxies,,59.176199999999994,1.1087546000000001e-11,272860,0.04726191751079671,204.02885,3.23e-11,ACO 1767,source,['known_source'],
Star,Eruptive Variable,,13.904646547939445,3.488752e-11,216738,0.03990830170603414,280.6874108702066,3.88e-12,V816 Her,source,['known_source'],
Star,Double or Multiple Star,,2.711209,1.8393238e-11,309012,0.04652624161104883,210.929763,4.22e-11,BD+03 2846,source,['known_source'],
Unverified,Unverified,,50.61937064191307,8.9911306e-12,516971,0.04444775374869215,303.07121843685104,,WXT J201217+503709,source,['known_source'],
Unverified,Unverified,,-10.633550188725772,1.3758959200000001e-11,553674,0.04598759122573111,135.8050478554967,,WXT J090313-103800,source,['known_source'],
Unverified,Unverified,,-16.983086935833875,1.24946414e-11,544418,0.0540267612674142,149.48806686081392,,WXT J095757-165859,source,['known_source'],
Unverified,Unverified,,-7.540538365108463,1.4479712000000001e-11,517340,0.047189161430949006,83.60790908064054,,WXT J053426-073226,source,['known_source'],
Unverified,Unverified,,24.398861800728984,1.2388212e-11,517294,0.05462884188199038,68.4207489510998,,WXT J043341+242356,source,['known_source'],
Unverified,Unverified,,68.49566665970177,1.02331248e-11,516964,0.0452529554969789,53.579999042188795,,WXT J033419+682944,source,['known_source'],
Unverified,Unverified,,34.97976714363353,1.1323308600000001e-11,511672,0.05148409343138903,25.982586417543473,,WXT J014356+345847,source,['known_source'],
Unverified,Unverified,,-10.598588281231432,2.5202842e-11,337503,0.050679938975521456,249.23219932661624,,WXT J163656-103555,source,['known_source'],
Unverified,Unverified,,-33.47803791900992,1.6966424e-11,393623,0.04879784095871445,248.885154068855,,WXT J163532-332840,source,['known_source'],
Unverified,Unverified,,10.975039866885709,6.3829786e-12,402722,0.04987386652692516,286.517237105433,,WXT J190604+105830,source,['known_source'],
Unverified,Unverified,,70.53533585176258,3.6239272000000003e-12,553274,0.053189805669262694,339.1790903553752,9.7e-12,WXT J223643+703207,source,['known_source'],
Star,BY Dra Variable,,24.69848176064958,3.5511084e-11,525639,0.04340038538871566,84.75310915268881,,V1372 Tau,source,['known_source'],
Unverified,Unverified,,50.27732097602266,1.15752946e-11,525686,0.046472067625752386,42.66405768939162,,WXT J025039+501638,source,['known_source'],
AGN,Quasar,,12.518007835527776,6.6576410000000005e-12,560464,0.04327316486713135,117.71685724437499,2.72e-12,QSO B0748+126,source,['known_source'],
Unverified,Unverified,,38.376549140383254,1.2258574e-11,560961,0.050182752835234455,130.76597514047393,,WXT J084304+382236,source,['known_source'],
Unverified,Unverified,,14.85232771842667,1.5703938000000003e-11,295265,0.05009847507713523,216.69015704591573,,WXT J142645+145108,source,['known_source'],
Unverified,Unverified,,70.03278004105509,9.481176e-12,563830,0.04138618743153855,98.7588944424021,,WXT J063502+700158,source,['known_source'],
Unverified,Unverified,,59.769531739941186,1.0107304e-11,564075,0.044767735640495805,58.61867671842942,,WXT J035428+594610,source,['known_source'],
Unverified,Unverified,,31.05030614196756,1.3759688000000002e-11,413433,0.04962886694186807,34.541381611874755,,WXT J021810+310301,source,['known_source'],
Unverified,Unverified,,-0.043789616362334575,7.8309514e-12,517310,0.05506286404847755,28.331784777865536,,WXT J015320-000238,source,['known_source'],
Unverified,Unverified,,53.8936041615848,1.0933645000000002e-11,517290,0.04451070462089641,44.28796171513185,,WXT J025709+535337,source,['known_source'],
Unverified,Unverified,,7.6414389154305935,1.3845128000000001e-11,517020,0.05257399469216681,26.446380468557553,,WXT J014547+073829,source,['known_source'],
Unverified,Unverified,,-10.920178575260602,1.0655498e-11,517297,0.0471908126218822,41.86197413557241,,WXT J024727-105513,source,['known_source'],
Unverified,Unverified,,10.699991211915783,1.3988598e-11,517284,0.04304664943010248,35.5760191819183,,WXT J022218+104200,source,['known_source'],
Cluster of Galaxies,Cluster of Galaxies,,-33.017,7.872688e-12,220189,0.03770429465938093,6.387,,ACO S 41,source,['known_source'],
Galaxy,Galaxy,HII区,-59.699944444444434,5.6475974000000004e-11,38395,0.0,161.25929166666666,2.43e-12,NGC 3372,source,['known_source'],
Unverified,Unverified,,-11.167140560975476,1.1021174e-11,397373,0.050549127497476504,263.3718817700354,,WXT J173329-111002,source,['known_source'],
Cluster of Galaxies,Cluster of Galaxies,,65.85658333333333,3.6559464e-12,39216,0.015082972213765592,127.72370833333332,,[JFH99] ACO 665 2159,source,['known_source'],
Unverified,Unverified,,54.30737562651905,1.40241646e-11,490352,0.044709630959741585,17.118268872644897,,WXT J010828+541827,source,['known_source'],
Unverified,Unverified,,-52.621999422526095,1.24875372e-11,510052,0.04296175200967814,106.33481278195977,,WXT J070520-523719,source,['known_source'],
Star,Star,,24.967301993676045,1.28970332e-11,509938,0.054472389993732113,54.87677551610188,,Wolf 1246,source,['known_source'],
Unverified,Unverified,,48.95937236748996,9.928336e-12,512683,0.0465408814735572,54.316395465927506,,WXT J033716+485734,source,['known_source'],
Unverified,Unverified,,44.87400136266106,1.5112279e-11,516980,0.0515190810116619,336.40450107924806,,WXT J222537+445226,source,['known_source'],
Unverified,Unverified,,34.29748803274414,1.115672e-11,517295,0.05332633153462338,358.78929869408597,,WXT J235509+341751,source,['known_source'],
Unverified,Unverified,,65.1769795491292,2.3699021000000003e-11,239454,0.05033584654793923,6.648675149332519,4.75e-12,WXTJ002635+651037,source,['known_source'],
XRB,LMXB,,38.32140738083,2.8486686000000002e-09,37642,0.0,326.17147681053,2.13e-11,Cyg X-2,source,['known_source'],
Unverified,Unverified,,1.1567529391632954,2.1267376000000002e-11,326808,0.05519718196361626,222.44980173149037,,WXT J144948+010924,source,['known_source'],
Unverified,Unverified,,11.694384668207924,5.024512e-12,255107,0.04578086264703302,50.90451303118554,,WXT J032337+114140,source,['known_source'],
AGN,Seyfert 1,,5.354338739319999,5.368098200000001e-11,37413,0.0,68.29623197304,43.9,Mrk 1506,source,['known_source'],
Cluster of Galaxies,Cluster of Galaxies,,-36.507222222222225,6.9596404e-12,202575,0.01312781182760792,352.7929166666666,7.63e-12,ACO 4010,source,['known_source'],
Star,Spectroscopic Binary,,-12.833920158670752,1.6206294e-11,51794,0.016509680503182526,188.36987857756586,3.03e-07,HD 109272,source,['known_source'],
Unverified,Unverified,,11.113509675403584,1.18806446e-11,511676,0.055023665587473576,42.04595217715643,,WXT J024811+110649,source,['known_source'],
Unverified,Unverified,around 4 arcsec away from the nearby WXT ref source,25.66387683139747,1.3860754600000002e-11,461129,0.05217465488950541,349.1520302266572,,WXT J231636+253950,source,['known_source'],
Galaxy,Galaxy,,69.9956,1.4877689000000002e-11,290354,0.04786118884787571,147.5675,6.54e-08,LEDA 2733474,source,['known_source'],
AGN,Seyfert 2,,69.06529514038,1.19949654e-11,38204,0.0,148.88821939854,3.19e-11,M 81,source,['known_source'],
Unverified,Unverified,,34.53039900031021,1.0946304e-11,486518,0.05553694286717249,21.153088212281283,,WXT J012437+343149,source,['known_source'],
AGN,LINER,,33.46018228675,2.4049464e-11,238225,0.049252774649566344,20.797897817359996,1.42e-10,NGC 499,source,['known_source'],
AGN,BL Lac,,34.34685116335,1.6618282000000003e-11,41564,0.013310552177383897,20.78598982534,4.01e-11,2MASS J01230864+3420485,source,['known_source'],
Unverified,Unverified,,-16.533080118535672,1.1919639e-11,403663,0.04919371314992673,302.62911549922666,,WXTJ201031-163159,source,['known_source'],
XRB,LMXB,,-33.018833,1.05e-10,38676,0.0,274.431404,1.05e-10,[KRL2007b] 312,source,['known_source'],
AGN,Seyfert 1 Galaxy,,-32.71662222222223,3.528653000000001e-11,37959,0.0,276.2360625,6.89e-12,[KRL2007b] 317,source,['known_source'],
Unverified,Unverified,,-16.606726796374254,1.2472776600000002e-11,164198,0.01517699448854865,209.32676692770926,,WXTJ135718-163624,source,['known_source'],
Unverified,Unverified,,-18.80209819809918,3.3665500000000005e-11,321579,0.05041226666381455,249.23839433378524,,WXT J163657-184808,source,['known_source'],
XRB,HMXB,,9.384678,1.15e-10,38602,0.0,287.221167,1.15e-10,[KRL2007b] 353,source,['known_source'],
XRB,LMXB,,7.45,0.0,38648,0.0,283.48,,[KRL2007b] 343,source,['known_source'],
Unverified,Unverified,,-0.46477718478949015,4.8013728000000004e-11,360984,0.05345763494863312,232.0793555293553,,WXT J152819-002753,source,['known_source'],
Unverified,Unverified,,-28.20249978113368,2.2924642e-11,427489,0.05316248138515852,276.2051384743923,,WXT J182449-281209,source,['known_source'],
Star,High Proper Motion Star,,-46.94779644535,3.2092006e-12,255988,0.04737451762402764,26.55399866595,6.73e-12,HD 10922,source,['known_source'],
Unverified,Unverified,,18.288110290819745,9.416514000000002e-12,511275,0.05243778215860244,92.33738857418602,,WXT J060921+181717,source,['known_source'],
Unverified,Unverified,,-51.158048159555534,1.4496486600000001e-11,372459,0.05569570748144793,271.3424095129615,,WXT J180522-510929,source,['known_source'],
Cluster of Galaxies,Cluster of Galaxies,,3.6476500000000014,1.8506506e-11,37455,0.0,184.43174999999997,1.24e-11,ZwCl 1215+0400,source,['known_source'],
CV,CV,,-20.78070335047,2.5652628e-12,207687,0.009307581240003297,286.84110716377,1.05e-11,V1082 Sgr,source,['known_source'],
Unverified,Unverified,,7.104801467512755,1.3966626e-11,312462,0.04441830359213602,167.09681682820448,,WXT J110823+070617,source,['known_source'],
Cluster of Galaxies,Cluster of Galaxies,,-1.18,2.6341030000000004e-12,198420,0.005813736492491702,260.17,,ZwCl 1718-0108,source,['known_source'],
Cluster of Galaxies,Cluster of Galaxies,,23.175,5.1568868e-12,212333,0.041016382389729336,320.58208333333334,1.01e-11,ZwCl 2120+2256,source,['known_source'],
Cluster of Galaxies,Cluster of Galaxies,,24.26,2.7681052e-12,101361,0.004195327483965163,179.2325,1.5e-13,ZwCl 1154+2435,source,['known_source'],
Cluster of Galaxies,Cluster of Galaxies,,58.39623611111111,2.8302520000000003e-12,101335,0.006104771757024704,168.59077499999998,2.39e-11,ZwCl 1111+5843,source,['known_source'],
Cluster of Galaxies,Cluster of Galaxies,,32.72699,2.7230654e-12,48956,0.006473847945677159,150.67566,3.5e-12,ZwCl 0959+3257,source,['known_source'],
Cluster of Galaxies,Cluster of Galaxies,,42.44972,3.5348974000000003e-12,201435,0.011512307481399838,259.33,1.09e-11,ZwCl 1715+4229,source,['known_source'],
Cluster of Galaxies,Cluster of Galaxies,,51.88472222222222,1.6237394000000002e-12,101044,0.0059668017962093605,148.20458333333332,1.62e-11,ZwCl 0949+5207,source,['known_source'],
Cluster of Galaxies,Cluster of Galaxies,,4.187222222222222,8.145005400000001e-12,46702,0.007269632917299556,155.9125,4.09e-11,ZwCl 1021+0426,source,['known_source'],
Cluster of Galaxies,Cluster of Galaxies,,14.28,2.231224e-12,110072,0.004759793431926014,209.9083,4.23e-12,ZwCl 1357+1430,source,['known_source'],
